"FIPS.code","rural_urban_class","fromYear"
48179,3,1990
48183,2,2000
48183,2,1990
48185,3,2000
48185,3,1990
48189,3,2000
48189,3,1990
48191,3,2000
48191,3,1990
48193,3,2000
48193,3,1990
48195,3,2000
48195,3,1990
48197,3,2000
48197,3,1990
48201,1,2000
48339,1,2000
48473,1,2000
48201,1,1990
48339,1,1990
48473,1,1990
48203,3,2000
48203,3,1990
48205,3,2000
48205,3,1990
48207,3,2000
48207,3,1990
48209,1,2000
48209,1,1990
48211,3,2000
48211,3,1990
48215,2,2000
48489,2,2000
48215,2,1990
48489,2,1990
48217,3,2000
48217,3,1990
48219,3,2000
48219,3,1990
48221,1,2000
48425,1,2000
48363,1,2000
48221,1,1990
48363,1,1990
48425,1,1990
48223,3,2000
48223,3,1990
48225,3,2000
48225,3,1990
48227,3,2000
48227,3,1990
48229,2,2000
48229,2,1990
48231,1,2000
48231,1,1990
48233,3,2000
48233,3,1990
48235,2,2000
48235,2,1990
48237,3,2000
48237,3,1990
48239,3,2000
48239,3,1990
48241,3,2000
48241,3,1990
48243,3,2000
48243,3,1990
48245,2,2000
48245,2,1990
48249,3,2000
48249,3,1990
48251,1,2000
48251,1,1990
48253,2,2000
48253,2,1990
48255,3,2000
48255,3,1990
48213,1,2000
48213,1,1990
48259,1,2000
48259,1,1990
48261,3,2000
48261,3,1990
48265,3,2000
48265,3,1990
48267,3,2000
48435,3,2000
48267,3,1990
48435,3,1990
48271,3,2000
48271,3,1990
48047,3,2000
48047,3,1990
48275,3,2000
48269,3,2000
48269,3,1990
48275,3,1990
48277,3,2000
48147,3,2000
48147,3,1990
48277,3,1990
48279,3,2000
48279,3,1990
48281,2,2000
48281,2,1990
48285,3,2000
48285,3,1990
48291,1,2000
48199,1,2000
48199,1,1990
48291,1,1990
48293,3,2000
48145,3,2000
48145,3,1990
48293,3,1990
48295,3,2000
48295,3,1990
48319,3,2000
48319,3,1990
48301,3,2000
48301,3,1990
48303,2,2000
48303,2,1990
48309,2,2000
48309,2,1990
48311,3,2000
48311,3,1990
48313,3,2000
48313,3,1990
48315,3,2000
48315,3,1990
48317,2,2000
48317,2,1990
48321,3,2000
48321,3,1990
48323,3,2000
48323,3,1990
48325,1,2000
48013,1,2000
48013,1,1990
48325,1,1990
48327,3,2000
48327,3,1990
48329,2,2000
48329,2,1990
48331,3,2000
48331,3,1990
48333,3,2000
48333,3,1990
48335,3,2000
48335,3,1990
48341,3,2000
48341,3,1990
48347,3,2000
48347,3,1990
48349,3,2000
48349,3,1990
48351,2,2000
48351,2,1990
48081,3,2000
48081,3,1990
48355,2,2000
48273,2,2000
48273,2,1990
48355,2,1990
48357,3,2000
48357,3,1990
48359,2,2000
48359,2,1990
48361,2,2000
48361,2,1990
48365,3,2000
48365,3,1990
48369,3,2000
48369,3,1990
48371,3,2000
48043,3,2000
48043,3,1990
48371,3,1990
48373,3,2000
48373,3,1990
48375,2,2000
48375,2,1990
48377,3,2000
48377,3,1990
48379,3,2000
48379,3,1990
48381,2,2000
48437,2,2000
48381,2,1990
48437,2,1990
48383,3,2000
48173,3,2000
48173,3,1990
48383,3,1990
48385,3,2000
48385,3,1990
48387,3,2000
48387,3,1990
48389,3,2000
48389,3,1990
48393,3,2000
48393,3,1990
48395,2,2000
48395,2,1990
48397,1,2000
48397,1,1990
48403,3,2000
48403,3,1990
48405,3,2000
48405,3,1990
48407,3,2000
48407,3,1990
48409,2,2000
48409,2,1990
48411,3,2000
48411,3,1990
48413,3,2000
48413,3,1990
48415,3,2000
48033,3,2000
48033,3,1990
48415,3,1990
48417,3,2000
48417,3,1990
48419,3,2000
48419,3,1990
48421,3,2000
48421,3,1990
48423,2,2000
48073,2,2000
48401,2,2000
48073,2,1990
48401,2,1990
48423,2,1990
48427,3,2000
48427,3,1990
48429,3,2000
48429,3,1990
48433,3,2000
48433,3,1990
48105,3,2000
48105,3,1990
48045,3,2000
48011,3,2000
48011,3,1990
48045,3,1990
48497,1,2000
48367,1,2000
48367,1,1990
48497,1,1990
48441,2,2000
48399,2,2000
48353,2,2000
48353,2,1990
48399,2,1990
48441,2,1990
48443,3,2000
48443,3,1990
48445,3,2000
48445,3,1990
48447,3,2000
48447,3,1990
48449,3,2000
48449,3,1990
48451,2,2000
48431,2,2000
48431,2,1990
48451,2,1990
48453,1,2000
48053,1,2000
48491,1,2000
48053,1,1990
48453,1,1990
48491,1,1990
48455,3,2000
48455,3,1990
48457,3,2000
48457,3,1990
48459,2,2000
48459,2,1990
48461,3,2000
48461,3,1990
48463,3,2000
48463,3,1990
48465,3,2000
48465,3,1990
48467,3,2000
48467,3,1990
48469,2,2000
48469,2,1990
48471,3,2000
48471,3,1990
48475,3,2000
48475,3,1990
48477,3,2000
48477,3,1990
48479,2,2000
48283,2,2000
48131,2,2000
48247,2,2000
48131,2,1990
48247,2,1990
48283,2,1990
48479,2,1990
48089,3,2000
48481,3,2000
48089,3,1990
48481,3,1990
48483,3,2000
48483,3,1990
48485,2,2000
48485,2,1990
48487,3,2000
48487,3,1990
48287,1,2000
48287,1,1990
48493,1,2000
48493,1,1990
48495,3,2000
48495,3,1990
48337,1,2000
48337,1,1990
48499,3,2000
48499,3,1990
48501,3,2000
48501,3,1990
48503,3,2000
48503,3,1990
48505,3,2000
48505,3,1990
48507,3,2000
48507,3,1990
49001,3,2000
49001,3,1990
49003,2,2000
49003,2,1990
49007,3,2000
49007,3,1990
49011,2,2000
49057,2,2000
49011,2,1990
49057,2,1990
49013,3,2000
49013,3,1990
49015,3,2000
49019,3,2000
49015,3,1990
49019,3,1990
49017,3,2000
49031,3,2000
49017,3,1990
49031,3,1990
49021,3,2000
49025,3,2000
49021,3,1990
49025,3,1990
49023,3,2000
49027,3,2000
49023,3,1990
49027,3,1990
49033,2,2000
49033,2,1990
49035,1,2000
49049,1,2000
49035,1,1990
49049,1,1990
49037,3,2000
49037,3,1990
49039,3,2000
49039,3,1990
49041,3,2000
49041,3,1990
49043,3,2000
49043,3,1990
49045,1,2000
49045,1,1990
49047,3,2000
49009,3,2000
49009,3,1990
49047,3,1990
49051,2,2000
49051,2,1990
49053,2,2000
49053,2,1990
49055,3,2000
49055,3,1990
49005,2,2000
49029,2,2000
49005,2,1990
49029,2,1990
50005,3,2000
50019,3,2000
50009,3,2000
50015,3,2000
50005,3,1990
50009,3,1990
50015,3,1990
50019,3,1990
50007,2,2000
50023,2,2000
50007,2,1990
50023,2,1990
50011,2,2000
50011,2,1990
50013,2,2000
50013,2,1990
50021,3,2000
50001,3,2000
50003,3,2000
50001,3,1990
50003,3,1990
50021,3,1990
50017,3,2000
50017,3,1990
50025,3,2000
50025,3,1990
50027,3,2000
50027,3,1990
51001,3,2000
51001,3,1990
51003,2,2000
51540,2,2000
51003,2,1990
51540,2,1990
51560,3,2000
51005,3,2000
51005,3,1990
51560,3,1990
51007,1,2000
51007,1,1990
51610,1,1990
51015,2,2000
51017,2,2000
51820,2,2000
51790,2,2000
51125,2,2000
51015,2,1990
51017,2,1990
51125,2,1990
51790,2,1990
51820,2,1990
51019,2,2000
51031,2,2000
51019,2,1990
51031,2,1990
51021,3,2000
51021,3,1990
51025,3,2000
51025,3,1990
51051,3,2000
51051,3,1990
51029,2,2000
51029,2,1990
51011,2,2000
51011,2,1990
51035,3,2000
51035,3,1990
51036,1,2000
51036,1,1990
51041,1,2000
51145,1,2000
51041,1,1990
51145,1,1990
51045,2,2000
51045,2,1990
51047,1,2000
51047,1,1990
51053,1,2000
51053,1,1990
51057,3,2000
51057,3,1990
51059,1,2000
51013,1,2000
51107,1,2000
51013,1,1990
51059,1,1990
51107,1,1990
51510,1,1990
51600,1,1990
51065,2,2000
51065,2,1990
51063,2,2000
51089,2,2000
51063,2,1990
51089,2,1990
51069,2,2000
51187,2,2000
51069,2,1990
51187,2,1990
51071,2,2000
51071,2,1990
51073,1,2000
51073,1,1990
51077,3,2000
51640,3,2000
51077,3,1990
51640,3,1990
51081,3,2000
51081,3,1990
51083,3,2000
51083,3,1990
51780,3,1990
51085,1,2000
51075,1,2000
51075,1,1990
51085,1,1990
51087,1,2000
51760,1,2000
51087,1,1990
51760,1,1990
51091,3,2000
51091,3,1990
51093,1,2000
51093,1,1990
51095,1,2000
51830,1,1990
51097,3,2000
51097,3,1990
51099,3,2000
51099,3,1990
51101,1,2000
51101,1,1990
51103,3,2000
51103,3,1990
51105,3,2000
51105,3,1990
51043,1,2000
51043,1,1990
51109,3,2000
51109,3,1990
51111,3,2000
51111,3,1990
51113,3,2000
51113,3,1990
51115,1,2000
51115,1,1990
51117,3,2000
51117,3,1990
51119,3,2000
51119,3,1990
51750,2,2000
51750,2,1990
51127,1,2000
51127,1,1990
51131,3,2000
51131,3,1990
51159,3,2000
51133,3,2000
51133,3,1990
51159,3,1990
51135,3,2000
51135,3,1990
51137,3,2000
51079,3,2000
51079,3,1990
51137,3,1990
51139,3,2000
51139,3,1990
51141,3,2000
51141,3,1990
51143,3,2000
51067,3,2000
51590,3,2000
51067,3,1990
51143,3,1990
51590,3,1990
51049,1,2000
51049,1,1990
51147,3,2000
51037,3,2000
51037,3,1990
51147,3,1990
51149,1,2000
51149,1,1990
51153,1,2000
51179,1,2000
51685,1,2000
51683,1,2000
51061,1,2000
51061,1,1990
51153,1,1990
51179,1,1990
51683,1,1990
51685,1,1990
51155,2,2000
51155,2,1990
51023,2,2000
51121,2,2000
51023,2,1990
51121,2,1990
51163,3,2000
51530,3,2000
51163,3,1990
51530,3,1990
51165,2,2000
51660,2,2000
51165,2,1990
51660,2,1990
51167,3,2000
51167,3,1990
51169,2,2000
51169,2,1990
51171,3,2000
51171,3,1990
51175,3,2000
51175,3,1990
51177,1,2000
51630,1,2000
51033,1,2000
51033,1,1990
51177,1,1990
51630,1,1990
51181,3,2000
51181,3,1990
51183,1,2000
51183,1,1990
51185,3,2000
51027,3,2000
51027,3,1990
51185,3,1990
51157,1,2000
51157,1,1990
51191,2,2000
51173,2,2000
51173,2,1990
51191,2,1990
51193,3,2000
51193,3,1990
51195,3,2000
51720,3,2000
51195,3,1990
51720,3,1990
51197,3,2000
51197,3,1990
51830,1,2000
51510,1,2000
51515,2,2000
51515,2,1990
51520,2,2000
51520,2,1990
51550,1,2000
51550,1,1990
51570,1,2000
51570,1,1990
51580,3,2000
51580,3,1990
51595,3,2000
51595,3,1990
51600,1,2000
51610,1,2000
51620,3,2000
51620,3,1990
51650,1,2000
51670,1,2000
51670,1,1990
51678,3,2000
51678,3,1990
51680,2,2000
51009,2,2000
51009,2,1990
51680,2,1990
51690,3,2000
51690,3,1990
51700,1,2000
51199,1,2000
51095,1,1990
51199,1,1990
51650,1,1990
51700,1,1990
51710,1,2000
51710,1,1990
51730,1,2000
51730,1,1990
51735,1,2000
51735,1,1990
51740,1,2000
51740,1,1990
51770,2,2000
51161,2,2000
51161,2,1990
51770,2,1990
51775,2,2000
51775,2,1990
51800,1,2000
51800,1,1990
51810,1,2000
51810,1,1990
51840,2,2000
51840,2,1990
53001,3,2000
53001,3,1990
53003,2,2000
53003,2,1990
53039,2,2000
53039,2,1990
53007,2,2000
53007,2,1990
53009,3,2000
53031,3,2000
53009,3,1990
53031,3,1990
53011,1,2000
53059,1,2000
53011,1,1990
53059,1,1990
53013,2,2000
53023,2,2000
53013,2,1990
53023,2,1990
53015,2,2000
53015,2,1990
53019,3,2000
53019,3,1990
53021,2,2000
53021,2,1990
53017,3,2000
53025,3,2000
53017,3,1990
53025,3,1990
53027,3,2000
53027,3,1990
53033,1,2000
53053,1,2000
53061,1,2000
53037,1,2000
53033,1,1990
53037,1,1990
53053,1,1990
53061,1,1990
53049,3,2000
53049,3,1990
53043,3,2000
53043,3,1990
53045,3,2000
53045,3,1990
53047,3,2000
53047,3,1990
53051,2,2000
53051,2,1990
53035,1,2000
53035,1,1990
53055,3,2000
53055,3,1990
53057,2,2000
53057,2,1990
53029,1,2000
53029,1,1990
53063,2,2000
53063,2,1990
53065,2,2000
53065,2,1990
53067,2,2000
53041,2,2000
53041,2,1990
53067,2,1990
53069,3,2000
53069,3,1990
53071,2,2000
53071,2,1990
53073,2,2000
53073,2,1990
53075,3,2000
53075,3,1990
53077,2,2000
53005,2,2000
53005,2,1990
53077,2,1990
54001,3,2000
54001,3,1990
54003,2,2000
54003,2,1990
54007,3,2000
54007,3,1990
54009,2,2000
54009,2,1990
54011,2,2000
54053,2,2000
54011,2,1990
54053,2,1990
54015,2,2000
54015,2,1990
54017,3,2000
54017,3,1990
54021,3,2000
54021,3,1990
54023,3,2000
54023,3,1990
54025,3,2000
54025,3,1990
54027,2,2000
54065,2,2000
54027,2,1990
54065,2,1990
54029,2,2000
54029,2,1990
54031,3,2000
54031,3,1990
54033,3,2000
54091,3,2000
54033,3,1990
54091,3,1990
54037,1,2000
54037,1,1990
54039,2,2000
54035,2,2000
54087,2,2000
54005,2,2000
54005,2,1990
54035,2,1990
54039,2,1990
54087,2,1990
54045,3,2000
54045,3,1990
54047,3,2000
54047,3,1990
54051,2,2000
54051,2,1990
54055,3,2000
54055,3,1990
54057,2,2000
54057,2,1990
54061,2,2000
54049,2,2000
54049,2,1990
54061,2,1990
54063,3,2000
54063,3,1990
54067,3,2000
54067,3,1990
54069,2,2000
54069,2,1990
54075,3,2000
54075,3,1990
54077,2,2000
54093,2,2000
54077,2,1990
54093,2,1990
54079,2,2000
54079,2,1990
54081,2,2000
54109,2,2000
54019,2,2000
54019,2,1990
54081,2,1990
54109,2,1990
54083,3,2000
54071,3,2000
54071,3,1990
54083,3,1990
54085,3,2000
54073,3,2000
54073,3,1990
54085,3,1990
54013,3,2000
54013,3,1990
54089,3,2000
54089,3,1990
54095,3,2000
54095,3,1990
54097,3,2000
54041,3,2000
54041,3,1990
54097,3,1990
54099,2,2000
54043,2,2000
54059,2,2000
54043,2,1990
54059,2,1990
54099,2,1990
54101,3,2000
54101,3,1990
54103,3,2000
54103,3,1990
54107,2,2000
54105,2,2000
54105,2,1990
54107,2,1990
55001,3,2000
55077,3,2000
55001,3,1990
55077,3,1990
55005,3,2000
55005,3,1990
55003,3,2000
55003,3,1990
55009,2,2000
55061,2,2000
55115,2,2000
55009,2,1990
55061,2,1990
55115,2,1990
55011,3,2000
55011,3,1990
55013,3,2000
55013,3,1990
55015,2,2000
55015,2,1990
55019,3,2000
55019,3,1990
55021,2,2000
55021,2,1990
55023,3,2000
55023,3,1990
55025,2,2000
55025,2,1990
55027,3,2000
55055,3,2000
55027,3,1990
55055,3,1990
55029,3,2000
55029,3,1990
55031,2,2000
55031,2,1990
55035,2,2000
55017,2,2000
55017,2,1990
55035,2,1990
55037,3,2000
55037,3,1990
55039,2,2000
55039,2,1990
55041,3,2000
55041,3,1990
55043,3,2000
55043,3,1990
55045,2,2000
55045,2,1990
55047,3,2000
55047,3,1990
55049,2,2000
55049,2,1990
55051,3,2000
55051,3,1990
55057,3,2000
55057,3,1990
55059,1,2000
55059,1,1990
55063,2,2000
55121,2,2000
55063,2,1990
55121,2,1990
55065,3,2000
55065,3,1990
55067,3,2000
55067,3,1990
55069,3,2000
55069,3,1990
55071,3,2000
55071,3,1990
55073,2,2000
55073,2,1990
55075,3,2000
55075,3,1990
55079,1,2000
55133,1,2000
55079,1,1990
55133,1,1990
55081,3,2000
55081,3,1990
55083,2,2000
55083,2,1990
55085,3,2000
55125,3,2000
55085,3,1990
55125,3,1990
55087,2,2000
55087,2,1990
55089,1,2000
55089,1,1990
55091,3,2000
55091,3,1990
55093,1,2000
55093,1,1990
55097,3,2000
55097,3,1990
55101,2,2000
55101,2,1990
55103,3,2000
55103,3,1990
55105,2,2000
55105,2,1990
55107,3,2000
55107,3,1990
55109,1,2000
55095,1,2000
55033,1,2000
55033,1,1990
55095,1,1990
55109,1,1990
55111,3,2000
55111,3,1990
55113,3,2000
55007,3,2000
55007,3,1990
55113,3,1990
55078,3,2000
55078,3,1990
55117,2,2000
55117,2,1990
55119,3,2000
55099,3,2000
55099,3,1990
55119,3,1990
55123,3,2000
55123,3,1990
55127,3,2000
55127,3,1990
55129,3,2000
55129,3,1990
55131,1,2000
55131,1,1990
55135,3,2000
55135,3,1990
55137,3,2000
55137,3,1990
55139,2,2000
55139,2,1990
55141,3,2000
55053,3,2000
55053,3,1990
55141,3,1990
56001,3,2000
56007,3,2000
56001,3,1990
56007,3,1990
56003,3,2000
56003,3,1990
56005,3,2000
56011,3,2000
56005,3,1990
56011,3,1990
56009,3,2000
56031,3,2000
56009,3,1990
56031,3,1990
56039,3,2000
56039,3,1990
56015,3,2000
56015,3,1990
56017,3,2000
56017,3,1990
56021,2,2000
56021,2,1990
56023,3,2000
56023,3,1990
56025,2,2000
56013,2,2000
56013,2,1990
56025,2,1990
56027,3,2000
56027,3,1990
56029,3,2000
56029,3,1990
56033,3,2000
56019,3,2000
56019,3,1990
56033,3,1990
56035,3,2000
56035,3,1990
56037,3,2000
56037,3,1990
56041,3,2000
56041,3,1990
56043,3,2000
56043,3,1990
56045,3,2000
56045,3,1990
1001,2,2010
1003,2,2010
1005,3,2010
1007,1,2010
1009,1,2010
1011,3,2010
1013,3,2010
1015,2,2010
1017,3,2010
1019,3,2010
1021,1,2010
1023,3,2010
1025,3,2010
1027,3,2010
1029,3,2010
1031,3,2010
1033,2,2010
1035,3,2010
1037,3,2010
1039,3,2010
1041,3,2010
1043,3,2010
1045,3,2010
1047,3,2010
1049,3,2010
1051,2,2010
1053,3,2010
1055,2,2010
1057,3,2010
1059,3,2010
1061,2,2010
1063,3,2010
1065,2,2010
1067,2,2010
1069,2,2010
1071,3,2010
1073,1,2010
1075,3,2010
1077,2,2010
1079,2,2010
1081,2,2010
1083,2,2010
1085,2,2010
1087,3,2010
1089,2,2010
1091,3,2010
1093,3,2010
1095,3,2010
1097,2,2010
1099,3,2010
1101,2,2010
1103,2,2010
1105,3,2010
1107,2,2010
1109,3,2010
1111,3,2010
1113,2,2010
1115,1,2010
1117,1,2010
1119,3,2010
1121,3,2010
1123,3,2010
1125,2,2010
1127,1,2010
1129,3,2010
1131,3,2010
1133,3,2010
2013,3,2010
2016,3,2010
2020,2,2010
2050,3,2010
2060,3,2010
2068,3,2010
2070,3,2010
2090,2,2010
2100,3,2010
2105,3,2010
2110,3,2010
2122,3,2010
2130,3,2010
2150,3,2010
2158,3,2010
2164,3,2010
2170,2,2010
2180,3,2010
2185,3,2010
2188,3,2010
2195,3,2010
2198,3,2010
2201,3,2010
2220,3,2010
2230,3,2010
2232,3,2010
2240,3,2010
2261,3,2010
2270,3,2010
2275,3,2010
2280,3,2010
2282,3,2010
2290,3,2010
4001,3,2010
4003,2,2010
4005,2,2010
4007,3,2010
4009,3,2010
4011,3,2010
4012,3,2010
4013,1,2010
4015,2,2010
4017,3,2010
4019,2,2010
4021,1,2010
4023,3,2010
4025,2,2010
4027,2,2010
5001,3,2010
5003,3,2010
5005,3,2010
5007,2,2010
5009,3,2010
5011,3,2010
5013,3,2010
5015,3,2010
5017,3,2010
5019,3,2010
5021,3,2010
5023,3,2010
5025,2,2010
5027,3,2010
5029,3,2010
5031,2,2010
5033,2,2010
5035,1,2010
5037,3,2010
5039,3,2010
5041,3,2010
5043,3,2010
5045,2,2010
5047,3,2010
5049,3,2010
5051,2,2010
5053,2,2010
5055,3,2010
5057,3,2010
5059,3,2010
5061,3,2010
5063,3,2010
5065,3,2010
5067,3,2010
5069,2,2010
5071,3,2010
5073,3,2010
5075,3,2010
5077,3,2010
5079,2,2010
5081,2,2010
5083,3,2010
5085,2,2010
5087,2,2010
5089,3,2010
5091,2,2010
5093,3,2010
5095,3,2010
5097,3,2010
5099,3,2010
5101,3,2010
5103,3,2010
5105,2,2010
5107,3,2010
5109,3,2010
5111,2,2010
5113,3,2010
5115,3,2010
5117,3,2010
5119,2,2010
5121,3,2010
5123,3,2010
5125,2,2010
5127,3,2010
5129,3,2010
5131,2,2010
5133,3,2010
5135,3,2010
5137,3,2010
5139,3,2010
5141,3,2010
5143,2,2010
5145,3,2010
5147,3,2010
5149,3,2010
6001,1,2010
6003,3,2010
6005,3,2010
6007,2,2010
6009,3,2010
6011,3,2010
6013,1,2010
6015,3,2010
6017,1,2010
6019,2,2010
6021,3,2010
6023,3,2010
6025,2,2010
6027,3,2010
6029,2,2010
6031,2,2010
6033,3,2010
6035,3,2010
6037,1,2010
6039,2,2010
6041,1,2010
6043,3,2010
6045,3,2010
6047,2,2010
6049,3,2010
6051,3,2010
6053,2,2010
6055,2,2010
6057,3,2010
6059,1,2010
6061,1,2010
6063,3,2010
6065,1,2010
6067,1,2010
6069,1,2010
6071,1,2010
6073,1,2010
6075,1,2010
6077,2,2010
6079,2,2010
6081,1,2010
6083,2,2010
6085,1,2010
6087,2,2010
6089,2,2010
6091,3,2010
6093,3,2010
6095,2,2010
6097,2,2010
6099,2,2010
6101,2,2010
6103,3,2010
6105,3,2010
6107,2,2010
6109,3,2010
6111,2,2010
6113,1,2010
6115,2,2010
8001,1,2010
8003,3,2010
8005,1,2010
8007,3,2010
8009,3,2010
8011,3,2010
8013,2,2010
8014,1,2010
8015,3,2010
8017,3,2010
8019,1,2010
8021,3,2010
8023,3,2010
8025,3,2010
8027,3,2010
8029,3,2010
8031,1,2010
8033,3,2010
8035,1,2010
8037,3,2010
8039,1,2010
8041,2,2010
8043,3,2010
8045,3,2010
8047,1,2010
8049,3,2010
8051,3,2010
8053,3,2010
8055,3,2010
8057,3,2010
8059,1,2010
8061,3,2010
8063,3,2010
8065,3,2010
8067,3,2010
8069,2,2010
8071,3,2010
8073,3,2010
8075,3,2010
8077,2,2010
8079,3,2010
8081,3,2010
8083,3,2010
8085,3,2010
8087,3,2010
8089,3,2010
8091,3,2010
8093,1,2010
8095,3,2010
8097,3,2010
8099,3,2010
8101,2,2010
8103,3,2010
8105,3,2010
8107,3,2010
8109,3,2010
8111,3,2010
8113,3,2010
8115,3,2010
8117,3,2010
8119,2,2010
8121,3,2010
8123,2,2010
8125,3,2010
9001,2,2010
9003,1,2010
9005,3,2010
9007,1,2010
9009,2,2010
9011,2,2010
9013,1,2010
9015,2,2010
10001,2,2010
10003,1,2010
10005,2,2010
11001,1,2010
12001,2,2010
12003,1,2010
12005,2,2010
12007,3,2010
12009,2,2010
12011,1,2010
12013,3,2010
12015,2,2010
12017,2,2010
12019,1,2010
12021,2,2010
12023,3,2010
12027,3,2010
12029,3,2010
12031,1,2010
12033,2,2010
12035,2,2010
12037,3,2010
12039,2,2010
12041,2,2010
12043,3,2010
12045,2,2010
12047,3,2010
12049,3,2010
12051,3,2010
12053,1,2010
12055,2,2010
12057,1,2010
12059,3,2010
12061,2,2010
12063,3,2010
12065,2,2010
12067,3,2010
12069,1,2010
12071,2,2010
12073,2,2010
12075,3,2010
12077,3,2010
12079,3,2010
12081,2,2010
12083,2,2010
12085,2,2010
12086,1,2010
12087,3,2010
12089,1,2010
12091,2,2010
12093,3,2010
12095,1,2010
12097,1,2010
12099,1,2010
12101,1,2010
12103,1,2010
12105,2,2010
12107,3,2010
12109,1,2010
12111,2,2010
12113,2,2010
12115,2,2010
12117,1,2010
12119,2,2010
12121,3,2010
12123,3,2010
12125,3,2010
12127,2,2010
12129,2,2010
12131,2,2010
12133,3,2010
13001,3,2010
13003,3,2010
13005,3,2010
13007,2,2010
13009,3,2010
13011,3,2010
13013,1,2010
13015,1,2010
13017,3,2010
13019,3,2010
13021,2,2010
13023,3,2010
13025,2,2010
13027,2,2010
13029,2,2010
13031,3,2010
13033,2,2010
13035,1,2010
13037,3,2010
13039,3,2010
13043,3,2010
13045,1,2010
13047,2,2010
13049,3,2010
13051,2,2010
13053,2,2010
13055,3,2010
13057,1,2010
13059,2,2010
13061,3,2010
13063,1,2010
13065,3,2010
13067,1,2010
13069,3,2010
13071,3,2010
13073,2,2010
13075,3,2010
13077,1,2010
13079,2,2010
13081,3,2010
13083,2,2010
13085,1,2010
13087,3,2010
13089,1,2010
13091,3,2010
13093,3,2010
13095,2,2010
13097,1,2010
13099,3,2010
13101,2,2010
13103,2,2010
13105,3,2010
13107,3,2010
13109,3,2010
13111,3,2010
13113,1,2010
13115,2,2010
13117,1,2010
13119,3,2010
13121,1,2010
13123,3,2010
13125,3,2010
13127,2,2010
13129,3,2010
13131,3,2010
13133,3,2010
13135,1,2010
13137,3,2010
13139,2,2010
13141,3,2010
13143,1,2010
13145,2,2010
13147,3,2010
13149,1,2010
13151,1,2010
13153,2,2010
13155,3,2010
13157,3,2010
13159,1,2010
13161,3,2010
13163,3,2010
13165,3,2010
13167,3,2010
13169,2,2010
13171,1,2010
13173,2,2010
13175,3,2010
13177,2,2010
13179,2,2010
13181,2,2010
13183,2,2010
13185,2,2010
13187,3,2010
13189,2,2010
13191,2,2010
13193,3,2010
13195,2,2010
13197,2,2010
13199,1,2010
13201,3,2010
13205,3,2010
13207,2,2010
13209,3,2010
13211,1,2010
13213,2,2010
13215,2,2010
13217,1,2010
13219,2,2010
13221,2,2010
13223,1,2010
13225,2,2010
13227,1,2010
13229,3,2010
13231,1,2010
13233,3,2010
13235,2,2010
13237,3,2010
13239,3,2010
13241,3,2010
13243,3,2010
13245,2,2010
13247,1,2010
13249,3,2010
13251,3,2010
13253,3,2010
13255,1,2010
13257,3,2010
13259,3,2010
13261,3,2010
13263,3,2010
13265,3,2010
13267,3,2010
13269,3,2010
13271,3,2010
13273,2,2010
13275,3,2010
13277,3,2010
13279,3,2010
13281,3,2010
13283,3,2010
13285,3,2010
13287,3,2010
13289,2,2010
13291,3,2010
13293,3,2010
13295,2,2010
13297,1,2010
13299,3,2010
13301,3,2010
13303,3,2010
13305,3,2010
13307,3,2010
13309,3,2010
13311,3,2010
13313,2,2010
13315,3,2010
13317,3,2010
13319,3,2010
13321,2,2010
15001,3,2010
15003,2,2010
15005,2,2010
15007,3,2010
15009,2,2010
16001,2,2010
16003,3,2010
16005,2,2010
16007,3,2010
16009,3,2010
16011,3,2010
16013,3,2010
16015,2,2010
16017,3,2010
16019,2,2010
16021,3,2010
16023,2,2010
16025,3,2010
16027,2,2010
16029,3,2010
16031,3,2010
16033,3,2010
16035,3,2010
16037,3,2010
16039,3,2010
16041,2,2010
16043,3,2010
16045,2,2010
16047,3,2010
16049,3,2010
16051,2,2010
16053,3,2010
16055,2,2010
16057,3,2010
16059,3,2010
16061,3,2010
16063,3,2010
16065,3,2010
16067,3,2010
16069,2,2010
16071,3,2010
16073,2,2010
16075,3,2010
16077,3,2010
16079,3,2010
16081,3,2010
16083,3,2010
16085,3,2010
16087,3,2010
17001,3,2010
17003,2,2010
17005,1,2010
17007,2,2010
17009,3,2010
17011,3,2010
17013,1,2010
17015,3,2010
17017,3,2010
17019,2,2010
17021,3,2010
17023,3,2010
17025,3,2010
17027,1,2010
17029,3,2010
17031,1,2010
17033,3,2010
17035,3,2010
17037,1,2010
17039,2,2010
17041,3,2010
17043,1,2010
17045,3,2010
17047,3,2010
17049,3,2010
17051,3,2010
17053,2,2010
17055,3,2010
17057,3,2010
17059,3,2010
17061,3,2010
17063,1,2010
17065,3,2010
17067,3,2010
17069,3,2010
17071,3,2010
17073,2,2010
17075,3,2010
17077,2,2010
17079,3,2010
17081,3,2010
17083,1,2010
17085,3,2010
17087,3,2010
17089,1,2010
17091,2,2010
17093,1,2010
17095,3,2010
17097,1,2010
17099,3,2010
17101,3,2010
17103,3,2010
17105,3,2010
17107,3,2010
17109,3,2010
17111,1,2010
17113,2,2010
17115,2,2010
17117,1,2010
17119,1,2010
17121,3,2010
17123,2,2010
17125,3,2010
17127,3,2010
17129,2,2010
17131,2,2010
17133,1,2010
17135,3,2010
17137,3,2010
17139,3,2010
17141,3,2010
17143,2,2010
17145,3,2010
17147,2,2010
17149,3,2010
17151,3,2010
17153,3,2010
17155,3,2010
17157,3,2010
17159,3,2010
