"fromYear","county","svi_bin","svi_bin1","svi_bin2","svi_bin3","svi_bin4"
2000,"51678","2","3","1","2","3"
2000,"51680","3","2","3","3","3"
2000,"51683","2","1","1","3","2"
2000,"51685","1","1","2","3","1"
2000,"51690","3","3","3","3","3"
2000,"51700","3","2","3","3","3"
2000,"51710","3","3","2","3","3"
2000,"51720","3","3","3","2","3"
2000,"51730","3","3","3","3","3"
2000,"51735","1","1","1","1","1"
2000,"51740","3","3","3","3","3"
2000,"51750","2","3","1","2","3"
2000,"51760","3","3","2","3","3"
2000,"51770","3","2","3","3","3"
2000,"51775","1","1","1","1","2"
2000,"51790","2","1","2","2","2"
2000,"51800","2","2","3","2","2"
2000,"51810","1","1","1","3","1"
2000,"51820","3","2","3","3","2"
2000,"51830","2","2","1","3","3"
2000,"51840","2","2","1","3","3"
2000,"53001","3","3","3","3","3"
2000,"53003","2","2","3","1","2"
2000,"53005","2","1","2","3","2"
2000,"53007","3","2","2","3","3"
2000,"53009","2","2","2","2","3"
2000,"53011","2","1","2","3","2"
2000,"53013","2","2","3","2","2"
2000,"53015","3","2","3","2","3"
2000,"53017","3","3","3","3","2"
2000,"53019","3","3","3","2","3"
2000,"53021","3","3","3","3","3"
2000,"53023","1","2","3","1","1"
2000,"53025","3","3","3","3","3"
2000,"53027","3","3","3","3","3"
2000,"53029","1","1","1","2","2"
2000,"53031","1","1","2","2","1"
2000,"53033","1","1","1","3","3"
2000,"53035","2","1","2","2","3"
2000,"53037","2","2","1","2","3"
2000,"53039","3","3","3","3","3"
2000,"53041","3","2","3","2","3"
2000,"53043","1","2","2","1","1"
2000,"53045","2","2","2","3","3"
2000,"53047","3","3","3","3","3"
2000,"53049","3","2","2","3","3"
2000,"53051","3","3","3","1","2"
2000,"53053","2","1","2","3","3"
2000,"53055","1","1","1","1","1"
2000,"53057","2","2","2","3","3"
2000,"53059","1","2","1","1","1"
2000,"53061","2","1","1","3","2"
2000,"53063","2","2","2","2","3"
2000,"53065","2","2","3","1","2"
2000,"53067","2","1","1","3","3"
2000,"53069","2","1","3","1","1"
2000,"53071","3","3","2","3","3"
2000,"53073","2","2","1","3","3"
2000,"53075","2","3","1","2","3"
2000,"53077","3","3","3","3","3"
2000,"54001","2","3","2","1","2"
2000,"54003","2","2","2","1","2"
2000,"54005","2","3","2","1","2"
2000,"54007","3","3","2","1","3"
2000,"54009","1","2","1","1","2"
2000,"54011","2","3","2","1","3"
2000,"54013","2","3","2","1","1"
2000,"54015","3","3","3","1","2"
2000,"54017","2","3","2","1","1"
2000,"54019","3","3","3","1","3"
2000,"54021","3","3","2","1","2"
2000,"54023","1","3","1","1","1"
2000,"54025","2","3","2","1","2"
2000,"54027","2","3","3","1","2"
2000,"54029","1","2","1","1","1"
2000,"54031","1","2","2","1","1"
2000,"54033","2","3","2","1","2"
2000,"54035","2","2","1","1","2"
2000,"54037","1","1","1","2","2"
2000,"54039","2","2","2","1","2"
2000,"54041","2","3","2","1","2"
2000,"54043","3","3","2","1","2"
2000,"54045","3","3","2","1","2"
2000,"54047","3","3","3","1","2"
2000,"54049","2","3","1","1","2"
2000,"54051","2","3","2","1","1"
2000,"54053","2","3","2","1","2"
2000,"54055","3","3","2","1","3"
2000,"54057","2","2","1","1","2"
2000,"54059","3","3","2","1","3"
2000,"54061","2","2","1","2","3"
2000,"54063","2","2","1","1","2"
2000,"54065","1","1","1","1","1"
2000,"54067","2","3","2","1","2"
2000,"54069","2","2","2","2","3"
2000,"54071","2","3","1","1","1"
2000,"54073","2","2","1","1","3"
2000,"54075","2","3","1","1","3"
2000,"54077","2","3","1","1","1"
2000,"54079","1","1","1","1","1"
2000,"54081","3","3","2","2","3"
2000,"54083","2","3","2","1","3"
2000,"54085","2","3","1","1","1"
2000,"54087","2","3","2","1","2"
2000,"54089","3","3","3","1","2"
2000,"54091","3","3","2","1","3"
2000,"54093","2","3","2","1","1"
2000,"54095","2","3","2","1","1"
2000,"54097","2","3","2","1","3"
2000,"54099","2","3","2","1","2"
2000,"54101","3","3","3","1","2"
2000,"54103","2","3","2","1","2"
2000,"54105","2","3","1","1","1"
2000,"54107","1","2","2","1","2"
2000,"54109","2","3","2","1","2"
2000,"55001","2","2","2","1","1"
2000,"55003","2","2","2","1","3"
2000,"55005","1","1","2","1","1"
2000,"55007","1","2","2","1","1"
2000,"55009","1","1","1","3","2"
2000,"55011","1","1","1","1","1"
2000,"55013","1","1","2","1","1"
2000,"55015","1","1","1","2","1"
2000,"55017","1","1","2","1","1"
2000,"55019","2","2","2","2","2"
2000,"55021","1","1","1","1","1"
2000,"55023","2","2","2","1","3"
2000,"55025","1","1","1","3","3"
2000,"55027","1","1","1","2","2"
2000,"55029","1","1","1","1","1"
2000,"55031","2","2","1","1","2"
2000,"55033","1","2","1","1","2"
2000,"55035","1","1","1","2","2"
2000,"55037","1","1","1","1","1"
2000,"55039","1","1","1","2","2"
2000,"55041","3","2","3","2","2"
2000,"55043","1","2","1","1","2"
2000,"55045","1","1","2","1","1"
2000,"55047","1","1","1","2","1"
2000,"55049","1","1","1","1","1"
2000,"55051","1","2","1","1","1"
2000,"55053","2","2","1","2","3"
2000,"55055","1","1","1","2","1"
2000,"55057","2","2","3","1","2"
2000,"55059","2","1","2","3","2"
2000,"55061","1","1","1","1","1"
2000,"55063","1","1","1","2","3"
2000,"55065","1","1","1","1","1"
2000,"55067","1","2","2","1","1"
2000,"55069","1","1","2","1","1"
2000,"55071","1","1","1","2","1"
2000,"55073","1","1","1","2","1"
2000,"55075","1","1","1","1","2"
2000,"55077","1","2","1","2","1"
2000,"55078","3","3","3","3","2"
2000,"55079","3","2","3","3","3"
2000,"55081","2","2","2","2","2"
2000,"55083","1","1","1","1","1"
2000,"55085","1","1","2","1","1"
2000,"55087","1","1","1","2","1"
2000,"55089","1","1","1","1","1"
2000,"55091","1","1","1","1","2"
2000,"55093","1","1","1","1","2"
2000,"55095","1","1","2","1","1"
2000,"55097","1","1","1","2","2"
2000,"55099","1","2","2","1","1"
2000,"55101","2","1","2","3","2"
2000,"55103","1","2","2","1","2"
2000,"55105","2","1","2","2","2"
2000,"55107","2","2","2","1","2"
2000,"55109","1","1","1","1","1"
2000,"55111","1","1","1","2","1"
2000,"55113","2","2","3","2","1"
2000,"55115","1","1","2","1","1"
2000,"55117","1","1","1","2","2"
2000,"55119","1","2","1","1","1"
2000,"55121","1","1","2","1","2"
2000,"55123","2","2","2","1","2"
2000,"55125","1","1","2","2","1"
2000,"55127","1","1","1","2","2"
2000,"55129","1","2","2","1","1"
2000,"55131","1","1","1","1","1"
2000,"55133","1","1","1","2","1"
2000,"55135","1","1","1","1","2"
2000,"55137","2","2","1","2","1"
2000,"55139","1","1","1","2","2"
2000,"55141","1","1","1","1","1"
2000,"56001","1","2","1","2","3"
2000,"56003","2","2","3","2","2"
2000,"56005","1","1","2","2","2"
2000,"56007","2","2","1","3","3"
2000,"56009","1","1","2","2","1"
2000,"56011","1","1","2","1","1"
2000,"56013","3","3","3","2","3"
2000,"56015","2","2","2","2","2"
2000,"56017","1","1","1","2","2"
2000,"56019","1","1","2","1","1"
2000,"56021","2","1","1","2","2"
2000,"56023","1","1","1","2","1"
2000,"56025","2","1","2","2","2"
2000,"56027","1","1","1","1","1"
2000,"56029","1","1","1","2","1"
2000,"56031","1","1","1","2","1"
2000,"56033","1","1","1","2","2"
2000,"56035","1","1","1","1","1"
2000,"56037","2","1","1","2","2"
2000,"56039","1","1","1","3","1"
2000,"56041","2","2","2","2","2"
2000,"56043","2","2","2","2","1"
2000,"56045","1","1","1","1","1"
2010,"01001","2","1","3","2","1"
2010,"01003","2","1","2","2","2"
2010,"01005","3","3","2","3","3"
2010,"01007","3","3","2","2","3"
2010,"01009","2","2","2","2","1"
2010,"01011","3","3","2","3","3"
2010,"01013","3","3","3","2","3"
2010,"01015","3","3","2","3","3"
2010,"01017","3","3","3","2","2"
2010,"01019","2","3","2","1","1"
2010,"01021","3","3","3","3","1"
2010,"01023","3","3","3","2","2"
2010,"01025","3","3","3","2","3"
2010,"01027","3","3","3","3","3"
2010,"01029","3","3","2","2","2"
2010,"01031","2","2","2","3","1"
2010,"01033","2","2","2","2","1"
2010,"01035","3","3","3","2","2"
2010,"01037","2","3","2","2","2"
2010,"01039","3","3","3","2","2"
2010,"01041","3","3","3","3","2"
2010,"01043","2","3","2","2","2"
2010,"01045","2","2","3","3","2"
2010,"01047","3","3","3","2","3"
2010,"01049","3","3","3","3","2"
2010,"01051","2","2","2","2","2"
2010,"01053","3","3","3","2","3"
2010,"01055","3","3","2","2","2"
2010,"01057","2","3","2","1","2"
2010,"01059","3","3","3","3","2"
2010,"01061","2","3","3","2","1"
2010,"01063","3","3","3","3","3"
2010,"01065","3","3","3","2","3"
2010,"01067","3","3","3","2","2"
2010,"01069","2","2","3","2","2"
2010,"01071","2","3","2","2","2"
2010,"01073","2","2","2","3","3"
2010,"01075","2","3","2","1","1"
2010,"01077","2","2","2","2","2"
2010,"01079","2","3","2","2","1"
2010,"01081","3","2","1","3","3"
2010,"01083","2","2","1","3","3"
2010,"01085","3","3","3","2","3"
2010,"01087","3","3","2","2","3"
2010,"01089","2","1","2","3","2"
2010,"01091","3","3","3","2","2"
2010,"01093","3","3","2","2","3"
2010,"01095","3","3","3","3","2"
2010,"01097","3","3","3","3","3"
2010,"01099","3","3","3","2","2"
2010,"01101","3","2","3","3","3"
2010,"01103","3","2","2","3","2"
2010,"01105","3","3","3","2","3"
2010,"01107","3","3","3","3","2"
2010,"01109","3","3","1","3","3"
2010,"01111","3","3","3","3","3"
2010,"01113","3","3","3","2","3"
2010,"01115","2","2","1","2","2"
2010,"01117","1","1","1","3","1"
2010,"01119","3","3","3","2","3"
2010,"01121","3","3","3","2","3"
2010,"01123","3","3","3","2","3"
2010,"01125","3","2","1","3","3"
2010,"01127","3","3","2","2","2"
2010,"01129","3","3","3","2","2"
2010,"01131","3","3","3","2","3"
2010,"01133","2","3","2","1","1"
2010,"02013","3","2","1","3","3"
2010,"02016","3","1","1","3","3"
2010,"02020","2","1","2","3","3"
2010,"02050","3","3","3","3","3"
2010,"02060","1","1","1","2","2"
2010,"02068","1","1","1","1","2"
2010,"02070","3","3","3","3","2"
2010,"02090","2","1","1","2","3"
2010,"02100","1","1","1","1","1"
2010,"02105","2","2","1","2","2"
2010,"02110","2","1","1","3","3"
2010,"02122","1","1","1","2","3"
2010,"02130","2","1","2","3","3"
2010,"02150","3","1","3","3","3"
2010,"02164","3","3","3","3","2"
2010,"02170","1","1","2","2","1"
2010,"02180","3","3","3","3","3"
2010,"02185","3","3","2","3","3"
2010,"02188","3","3","3","3","3"
2010,"02195","1","1","1","2","3"
2010,"02198","3","2","3","2","3"
2010,"02220","2","1","1","2","3"
2010,"02230","1","1","1","1","2"
2010,"02240","2","1","1","2","3"
2010,"02261","2","1","1","2","3"
2010,"02270","3","3","3","3","2"
2010,"02275","1","1","1","1","1"
2010,"02282","1","1","2","2","2"
2010,"02290","3","3","3","3","2"
2010,"04001","3","3","3","3","3"
2010,"04003","3","2","3","3","3"
2010,"04005","3","2","2","3","3"
2010,"04007","3","2","3","3","3"
2010,"04009","3","3","3","3","3"
2010,"04011","3","2","3","3","2"
2010,"04012","3","3","1","3","3"
2010,"04013","3","2","3","3","3"
2010,"04015","3","3","2","3","3"
2010,"04017","3","3","3","3","3"
2010,"04019","3","2","2","3","3"
2010,"04021","3","2","3","3","3"
2010,"04023","3","3","3","3","2"
2010,"04025","2","1","1","3","3"
2010,"04027","3","3","3","3","3"
2010,"05001","3","2","3","3","2"
2010,"05003","3","3","3","3","2"
2010,"05005","2","2","1","1","2"
2010,"05007","2","1","2","3","1"
2010,"05009","2","2","2","1","2"
2010,"05011","3","3","3","3","3"
2010,"05013","2","2","2","2","1"
2010,"05015","2","3","2","3","1"
2010,"05017","3","3","3","3","3"
2010,"05019","3","3","1","3","3"
2010,"05021","2","3","2","1","1"
2010,"05023","2","3","1","1","2"
2010,"05025","2","2","3","1","1"
2010,"05027","3","3","3","2","3"
2010,"05029","3","2","3","2","3"
2010,"05031","3","2","3","2","3"
2010,"05033","2","3","3","2","1"
2010,"05035","3","3","3","3","3"
2010,"05037","3","3","3","2","2"
2010,"05039","3","3","3","2","3"
2010,"05041","3","3","3","3","2"
2010,"05043","3","3","3","2","3"
2010,"05045","2","2","2","2","3"
2010,"05047","2","3","3","1","2"
2010,"05049","2","3","2","1","1"
2010,"05051","3","2","2","2","3"
2010,"05053","1","1","2","1","1"
2010,"05055","2","3","3","1","3"
2010,"05057","3","3","3","3","3"
2010,"05059","2","3","2","2","2"
2010,"05061","3","3","3","3","3"
2010,"05063","2","3","2","2","2"
2010,"05065","2","3","1","1","2"
2010,"05067","3","3","2","2","2"
2010,"05069","3","3","3","2","3"
2010,"05071","3","3","3","3","2"
2010,"05073","3","3","3","2","2"
2010,"05075","2","3","2","1","2"
2010,"05077","3","3","2","2","3"
2010,"05079","3","3","1","3","3"
2010,"05081","2","3","3","1","2"
2010,"05083","2","3","3","1","2"
2010,"05085","2","2","3","2","1"
2010,"05087","2","2","2","2","1"
2010,"05089","1","2","1","1","1"
2010,"05091","3","3","3","2","3"
2010,"05093","3","3","3","3","3"
2010,"05095","3","3","3","3","3"
2010,"05097","2","3","1","1","2"
2010,"05099","3","3","3","2","2"
2010,"05101","2","3","1","1","1"
2010,"05103","3","3","3","2","2"
2010,"05105","2","2","2","1","2"
2010,"05107","3","3","3","2","3"
2010,"05109","3","3","3","2","2"
2010,"05111","3","3","3","1","2"
2010,"05113","2","3","3","2","1"
2010,"05115","3","2","1","2","3"
2010,"05117","2","2","2","2","2"
2010,"05119","2","2","2","3","3"
2010,"05121","2","3","3","1","1"
2010,"05123","3","3","3","3","3"
2010,"05125","1","1","2","2","2"
2010,"05127","3","3","3","2","2"
2010,"05129","2","3","1","1","3"
2010,"05131","3","2","3","3","3"
2010,"05133","3","3","3","3","2"
2010,"05135","2","3","2","1","1"
2010,"05137","2","3","1","1","2"
2010,"05139","3","3","3","3","2"
2010,"05141","3","3","1","1","3"
2010,"05143","3","2","2","3","3"
2010,"05145","2","2","2","2","3"
2010,"05147","3","3","3","2","2"
2010,"05149","3","3","3","3","2"
2010,"06001","3","1","1","3","3"
2010,"06003","1","2","1","3","1"
2010,"06005","2","2","1","2","2"
2010,"06007","3","2","1","3","3"
2010,"06009","1","1","1","2","1"
2010,"06011","3","3","3","3","3"
2010,"06013","2","1","2","3","2"
2010,"06015","3","3","2","3","3"
2010,"06017","1","1","1","3","1"
2010,"06019","3","3","3","3","3"
2010,"06021","3","3","3","3","2"
2010,"06023","2","2","1","3","3"
2010,"06025","3","3","3","3","3"
2010,"06027","3","1","2","3","3"
2010,"06029","3","3","3","3","3"
2010,"06031","3","3","3","3","3"
2010,"06033","3","3","2","3","3"
2010,"06035","3","3","1","3","3"
2010,"06037","3","2","2","3","3"
2010,"06039","3","3","3","3","3"
2010,"06041","1","1","1","3","2"
2010,"06043","2","2","1","2","3"
2010,"06045","3","2","2","3","3"
2010,"06047","3","3","3","3","3"
2010,"06049","3","3","2","3","3"
2010,"06051","2","1","1","3","3"
2010,"06053","3","2","3","3","3"
2010,"06055","2","1","1","3","3"
2010,"06057","1","1","1","2","1"
2010,"06059","2","1","1","3","2"
2010,"06061","1","1","2","3","1"
2010,"06063","2","1","1","2","2"
2010,"06065","3","2","3","3","3"
2010,"06067","3","2","3","3","3"
2010,"06069","3","2","3","3","2"
2010,"06071","3","3","3","3","3"
2010,"06073","2","2","1","3","3"
2010,"06075","2","1","1","3","3"
2010,"06077","3","3","3","3","3"
2010,"06079","2","1","1","3","3"
2010,"06081","2","1","1","3","2"
2010,"06083","3","2","1","3","3"
2010,"06085","2","1","1","3","3"
2010,"06087","2","2","1","3","3"
2010,"06089","3","2","3","2","3"
2010,"06091","1","1","1","2","1"
2010,"06093","3","2","2","3","3"
2010,"06095","3","2","2","3","3"
2010,"06097","2","1","1","3","3"
2010,"06099","3","3","3","3","3"
2010,"06101","3","3","3","3","2"
2010,"06103","3","3","3","3","3"
2010,"06105","2","2","1","2","2"
2010,"06107","3","3","3","3","2"
2010,"06109","2","2","1","2","3"
2010,"06111","2","1","2","3","2"
2010,"06113","3","2","1","3","3"
2010,"06115","3","3","3","3","3"
2010,"08001","3","2","3","3","2"
2010,"08003","3","3","2","3","3"
2010,"08005","2","1","2","3","2"
2010,"08007","1","1","1","2","1"
2010,"08009","1","2","1","2","1"
2010,"08011","3","3","1","3","3"
2010,"08013","1","1","1","3","2"
2010,"08014","1","1","1","3","1"
2010,"08015","1","1","1","2","2"
2010,"08017","1","1","2","2","1"
2010,"08019","1","1","1","1","1"
2010,"08021","3","3","3","3","2"
2010,"08023","3","3","3","3","2"
2010,"08025","3","3","1","3","3"
2010,"08027","1","2","1","1","1"
2010,"08029","2","2","2","3","2"
2010,"08031","3","2","1","3","3"
2010,"08033","1","2","1","1","1"
2010,"08035","1","1","1","2","1"
2010,"08037","1","1","1","3","2"
2010,"08039","1","1","1","1","1"
2010,"08041","2","1","2","3","2"
2010,"08043","2","2","1","3","3"
2010,"08045","2","1","2","3","3"
2010,"08047","1","1","1","1","1"
2010,"08049","1","1","1","2","1"
2010,"08051","1","1","1","3","3"
2010,"08053","1","1","1","1","1"
2010,"08055","3","3","1","3","2"
2010,"08057","1","1","1","1","1"
2010,"08059","1","1","1","3","1"
2010,"08061","1","1","1","1","1"
2010,"08063","2","1","1","3","3"
2010,"08065","3","2","1","3","3"
2010,"08067","1","1","1","2","2"
2010,"08069","1","1","1","2","1"
2010,"08071","3","2","2","3","3"
2010,"08073","2","2","1","3","3"
2010,"08075","2","2","1","3","3"
2010,"08077","2","1","2","2","2"
2010,"08079","1","1","1","1","1"
2010,"08081","2","1","2","3","1"
2010,"08083","2","2","3","2","2"
2010,"08085","2","2","3","3","2"
2010,"08087","3","2","3","3","3"
2010,"08089","3","3","3","3","3"
2010,"08091","1","1","1","1","1"
2010,"08093","1","1","1","2","1"
2010,"08095","2","1","3","3","2"
2010,"08097","1","1","1","3","1"
2010,"08099","3","3","3","3","3"
2010,"08101","3","2","3","3","3"
2010,"08103","1","1","1","3","2"
2010,"08105","3","3","3","3","2"
2010,"08107","1","1","1","2","1"
2010,"08109","3","3","2","3","2"
2010,"08111","1","1","1","1","3"
2010,"08113","1","1","1","3","2"
2010,"08115","1","2","1","2","1"
2010,"08117","1","1","1","3","1"
2010,"08119","1","1","1","2","1"
2010,"08121","2","1","2","2","2"
2010,"08123","2","2","2","3","2"
2010,"08125","2","1","2","3","2"
2010,"09001","2","1","2","3","3"
2010,"09003","2","1","2","3","3"
2010,"09005","1","1","1","2","1"
2010,"09007","1","1","1","2","2"
2010,"09009","2","1","2","3","3"
2010,"09011","1","1","1","3","2"
2010,"09013","1","1","1","2","1"
2010,"09015","2","2","1","2","2"
2010,"10001","3","2","3","3","3"
2010,"10003","2","1","2","3","3"
2010,"10005","2","1","2","3","2"
2010,"11001","3","2","1","3","3"
2010,"12001","2","2","1","3","3"
2010,"12003","3","3","3","2","3"
2010,"12005","2","2","2","2","3"
2010,"12007","3","3","1","2","3"
2010,"12009","2","1","2","2","2"
2010,"12011","2","2","2","3","2"
2010,"12013","3","3","2","3","3"
2010,"12015","2","2","1","2","2"
2010,"12017","2","2","1","2","1"
2010,"12019","1","1","3","2","1"
2010,"12021","2","1","1","3","2"
2010,"12023","3","3","3","2","3"
2010,"12027","3","3","3","3","3"
2010,"12029","3","3","2","2","2"
2010,"12031","3","2","2","3","3"
2010,"12033","3","2","2","3","3"
2010,"12035","1","1","2","3","1"
2010,"12037","3","3","1","2","3"
2010,"12039","3","3","3","3","3"
2010,"12041","3","3","2","2","3"
2010,"12043","3","3","2","3","2"
2010,"12045","3","3","1","2","3"
2010,"12047","3","3","1","3","3"
2010,"12049","3","3","3","3","3"
2010,"12051","3","3","3","3","3"
2010,"12053","2","2","2","2","1"
2010,"12055","3","3","1","3","3"
2010,"12057","3","2","2","3","3"
2010,"12059","3","3","2","2","2"
2010,"12061","2","2","1","3","2"
2010,"12063","3","3","2","3","3"
2010,"12065","3","3","1","3","3"
2010,"12067","2","3","1","3","2"
2010,"12069","2","2","2","3","2"
2010,"12071","2","2","2","3","2"
2010,"12073","2","2","1","3","3"
2010,"12075","3","3","3","2","3"
2010,"12077","3","3","1","2","3"
2010,"12079","3","3","3","3","3"
2010,"12081","2","2","2","3","3"
2010,"12083","3","2","2","3","2"
2010,"12085","2","1","1","3","2"
2010,"12086","3","3","2","3","3"
2010,"12087","2","1","1","3","3"
2010,"12089","1","1","1","1","2"
2010,"12091","2","1","1","3","2"
2010,"12093","3","3","3","3","3"
2010,"12095","3","2","2","3","3"
2010,"12097","3","2","3","3","2"
2010,"12099","2","2","2","3","2"
2010,"12101","2","2","2","3","2"
2010,"12103","2","1","1","3","3"
2010,"12105","3","2","3","3","3"
2010,"12107","3","3","3","3","3"
2010,"12109","1","1","1","2","1"
2010,"12111","3","2","3","3","2"
2010,"12113","2","2","2","2","2"
2010,"12115","2","1","1","3","2"
2010,"12117","1","1","1","3","1"
2010,"12119","2","2","1","3","2"
2010,"12121","3","3","3","3","3"
2010,"12123","3","3","2","2","3"
2010,"12125","3","3","1","3","2"
2010,"12127","2","2","2","3","2"
2010,"12129","2","2","1","2","3"
2010,"12131","2","2","1","2","3"
2010,"12133","3","3","2","2","3"
2010,"13001","3","3","3","2","3"
2010,"13003","3","3","3","3","3"
2010,"13005","3","3","3","2","2"
2010,"13007","3","3","2","2","3"
2010,"13009","3","3","1","3","3"
2010,"13011","2","3","2","2","2"
2010,"13013","2","3","3","3","1"
2010,"13015","2","2","3","3","1"
2010,"13017","3","3","3","3","3"
2010,"13019","3","3","3","2","2"
2010,"13021","3","3","3","3","3"
2010,"13023","3","3","2","2","3"
2010,"13025","2","3","3","1","2"
2010,"13027","3","3","3","3","1"
2010,"13029","1","1","3","2","1"
2010,"13031","3","3","1","3","3"
2010,"13033","3","3","3","2","3"
2010,"13035","2","2","2","2","2"
2010,"13037","3","3","1","3","3"
2010,"13039","2","2","3","2","2"
2010,"13043","3","3","3","2","3"
2010,"13045","3","3","3","3","3"
2010,"13047","2","2","2","1","1"
2010,"13049","3","3","1","2","3"
2010,"13051","2","2","2","3","3"
2010,"13053","3","2","3","3","3"
2010,"13055","3","3","2","2","3"
2010,"13057","1","1","1","3","1"
2010,"13059","3","3","1","3","3"
2010,"13061","3","3","3","2","3"
2010,"13063","3","3","3","3","3"
2010,"13065","3","3","3","2","3"
2010,"13067","2","1","2","3","1"
2010,"13069","3","3","3","3","3"
2010,"13071","3","3","3","3","3"
2010,"13073","1","1","2","3","1"
2010,"13075","3","3","3","3","2"
2010,"13077","1","1","3","3","1"
2010,"13079","2","3","1","1","1"
2010,"13081","3","3","3","2","3"
2010,"13083","2","3","1","1","2"
2010,"13085","1","2","1","1","1"
2010,"13087","3","3","3","2","3"
2010,"13089","3","2","2","3","3"
2010,"13091","3","3","3","2","3"
2010,"13093","3","3","2","3","3"
2010,"13095","3","3","3","3","3"
2010,"13097","2","2","3","3","1"
2010,"13099","3","3","3","2","2"
2010,"13101","3","3","3","3","3"
2010,"13103","2","2","3","2","2"
2010,"13105","3","3","3","3","3"
2010,"13107","3","3","3","3","3"
2010,"13109","3","3","3","3","3"
2010,"13111","2","3","1","2","1"
2010,"13113","1","1","2","3","1"
2010,"13115","3","3","3","3","3"
2010,"13117","1","1","1","3","1"
2010,"13119","3","3","2","2","3"
2010,"13121","3","1","2","3","3"
2010,"13123","3","3","1","3","2"
2010,"13125","3","3","3","1","2"
2010,"13127","3","2","3","3","3"
2010,"13129","3","3","3","3","2"
2010,"13131","3","3","3","3","2"
2010,"13133","3","3","3","2","2"
2010,"13135","2","1","3","3","1"
2010,"13137","3","3","2","3","3"
2010,"13139","3","2","3","3","3"
2010,"13141","3","3","2","2","3"
2010,"13143","3","3","3","1","2"
2010,"13145","1","1","1","2","1"
2010,"13147","3","3","3","2","3"
2010,"13149","3","3","3","1","2"
2010,"13151","2","1","3","3","1"
2010,"13153","2","2","3","3","1"
2010,"13155","3","3","3","3","3"
2010,"13157","2","2","2","2","1"
2010,"13159","3","3","2","3","1"
2010,"13161","3","3","3","3","2"
2010,"13163","3","3","3","2","3"
2010,"13165","3","3","3","3","1"
2010,"13167","3","3","2","2","3"
2010,"13169","1","2","3","2","1"
2010,"13171","3","3","1","2","3"
2010,"13173","3","3","3","3","3"
2010,"13175","3","2","3","3","3"
2010,"13177","2","1","3","3","1"
2010,"13179","3","3","3","3","3"
2010,"13181","3","3","2","2","2"
2010,"13183","3","3","3","3","2"
2010,"13185","3","3","2","3","3"
2010,"13187","2","3","1","2","2"
2010,"13189","3","3","3","2","2"
2010,"13191","2","3","2","2","2"
2010,"13193","3","3","2","3","3"
2010,"13195","2","3","2","2","1"
2010,"13197","3","3","3","3","3"
2010,"13199","3","3","3","2","3"
2010,"13201","3","3","3","2","3"
2010,"13205","3","3","3","3","3"
2010,"13207","2","2","1","2","2"
2010,"13209","3","2","2","3","2"
2010,"13211","2","2","3","3","1"
2010,"13213","3","3","3","3","2"
2010,"13215","3","2","3","3","3"
2010,"13217","2","2","3","3","1"
2010,"13219","1","1","2","2","1"
2010,"13221","3","3","2","2","2"
2010,"13223","2","2","3","2","1"
2010,"13225","3","3","2","3","3"
2010,"13227","1","2","1","2","1"
2010,"13229","3","2","3","2","2"
2010,"13231","1","2","2","1","1"
2010,"13233","3","3","3","3","2"
2010,"13235","3","3","2","2","3"
2010,"13237","2","2","3","3","2"
2010,"13239","3","3","3","2","3"
2010,"13241","2","3","2","2","2"
2010,"13243","3","3","3","2","3"
2010,"13245","3","3","3","3","3"
2010,"13247","3","2","3","3","2"
2010,"13249","3","3","3","2","3"
2010,"13251","3","3","3","2","3"
2010,"13253","3","3","3","2","2"
2010,"13255","3","3","3","3","3"
2010,"13257","3","3","2","2","3"
2010,"13259","3","3","1","2","3"
2010,"13261","3","3","3","3","3"
2010,"13263","3","3","3","2","2"
2010,"13265","3","3","3","2","3"
2010,"13267","3","3","1","3","3"
2010,"13269","3","3","3","2","3"
2010,"13271","3","3","1","3","3"
2010,"13273","3","3","3","2","3"
2010,"13275","3","3","3","3","3"
2010,"13277","3","3","3","3","3"
2010,"13279","3","3","3","3","3"
2010,"13281","1","1","1","1","2"
2010,"13283","3","3","3","2","2"
2010,"13285","3","3","3","3","3"
2010,"13287","3","3","3","3","3"
2010,"13289","3","3","2","3","1"
2010,"13291","1","2","1","1","1"
2010,"13293","3","3","3","2","3"
2010,"13295","3","3","2","1","2"
2010,"13297","2","2","3","3","1"
2010,"13299","3","3","3","3","3"
2010,"13301","3","3","3","2","2"
2010,"13303","3","3","3","3","3"
2010,"13305","3","3","3","3","3"
2010,"13307","3","3","3","3","2"
2010,"13309","3","3","1","2","3"
2010,"13311","1","2","2","1","1"
2010,"13313","3","3","3","3","3"
2010,"13315","3","3","1","2","3"
2010,"13317","3","3","3","3","3"
2010,"13319","3","3","3","2","2"
2010,"13321","3","3","3","2","2"
2010,"15001","2","1","2","3","2"
2010,"15003","2","1","1","3","3"
2010,"15005","1","1","1","3","1"
2010,"15007","2","1","2","3","2"
2010,"15009","2","1","2","3","3"
2010,"16001","1","1","2","2","2"
2010,"16003","1","2","1","1","1"
2010,"16005","2","2","2","2","2"
2010,"16007","1","2","3","1","1"
2010,"16009","2","2","3","1","2"
2010,"16011","2","2","3","3","1"
2010,"16013","1","1","1","3","1"
2010,"16015","1","2","1","1","1"
2010,"16017","1","1","1","1","1"
2010,"16019","1","1","2","2","1"
2010,"16021","2","2","2","1","1"
2010,"16023","1","2","3","2","1"
2010,"16025","1","3","1","2","1"
2010,"16027","3","3","3","3","2"
